//X Y Z isTree
9804
-62.25535202 57.34077072 -1.47737002 0.000000
-11.99898338 10.97762489 -1.99683738 0.000000
-16.45998955 15.05890942 -1.95180237 0.000000
-26.07385826 23.85444260 -1.85206211 0.000000
-62.43589783 57.12133026 -1.47710145 0.000000
-12.03471375 10.93641758 -1.99667013 0.000000
-16.50632668 14.99994755 -1.95132232 0.000000
-26.14950562 23.76308441 -1.85176575 0.000000
-62.62036514 56.90558624 -1.47694337 0.000000
-12.08196354 10.90561771 -1.99843156 0.000000
-16.55457878 14.94276237 -1.95109272 0.000000
-26.22323608 23.67004395 -1.85135651 0.000000
-62.81012344 56.69469452 -1.47692740 0.000000
-12.10426235 10.85231876 -1.99609029 0.000000
-16.61092567 14.89285946 -1.95183778 0.000000
-26.31303596 23.59148026 -1.85210168 0.000000
-62.97598267 56.46237946 -1.47636771 0.000000
-12.14014626 10.81128883 -1.99601901 0.000000
-16.65233994 14.82957840 -1.95085073 0.000000
-26.39271164 23.50377083 -1.85215259 0.000000
-63.16301346 56.24920654 -1.47632277 0.000000
-12.17414284 10.76859283 -1.99566102 0.000000
-16.70007133 14.77198601 -1.95062935 0.000000
-26.44848824 23.39491081 -1.85055172 0.000000
-63.33707809 56.02457809 -1.47599244 0.000000
-12.20835590 10.72611237 -1.99536300 0.000000
-16.75030327 14.71661186 -1.95072222 0.000000
-26.54717255 23.32402039 -1.85197449 0.000000
-63.51533890 55.80379868 -1.47577810 0.000000
-12.25955009 10.69847202 -1.99785638 0.000000
-16.80016518 14.66090488 -1.95079362 0.000000
-26.61358643 23.22472572 -1.85116494 0.000000
-63.68370056 55.57449341 -1.47535229 0.000000
-12.27971554 10.64375591 -1.99531591 0.000000
-16.84656334 14.60218620 -1.95048523 0.000000
-26.68282890 23.12801933 -1.85057724 0.000000
-63.87718201 55.36716843 -1.47552574 0.000000
-12.33550644 10.61989212 -1.99858427 0.000000
-16.89533424 14.54554176 -1.95047462 0.000000
-26.76909256 23.04606247 -1.85119057 0.000000
-64.04736328 55.13969040 -1.47517800 0.000000
-12.35196114 10.56215572 -1.99550140 0.000000
-16.93825531 14.48389339 -1.94981229 0.000000
-26.83995819 22.95083618 -1.85075939 0.000000
-64.22054291 54.91495895 -1.47491789 0.000000
-12.40027428 10.53169823 -1.99759066 0.000000
-16.98588753 14.42631340 -1.94971669 0.000000
-26.91256142 22.85715294 -1.85047090 0.000000
-64.40709686 54.70169830 -1.47498178 0.000000
-12.43967915 10.49357510 -1.99825954 0.000000
-17.04204559 14.37593269 -1.95061910 0.000000
-26.99362946 22.77065849 -1.85078514 0.000000
-64.56877136 54.46742249 -1.47449386 0.000000
-12.46639824 10.44477558 -1.99691510 0.000000
-17.08686256 14.31595898 -1.95024383 0.000000
-27.06258392 22.67395973 -1.85029018 0.000000
-64.74033356 54.24167252 -1.47425032 0.000000
-12.49723625 10.39949799 -1.99625826 0.000000
-17.13392830 14.25789261 -1.95014858 0.000000
-27.13849068 22.58312798 -1.85029268 0.000000
-64.91212463 54.01622391 -1.47402990 0.000000
-12.52896214 10.35499954 -1.99576914 0.000000
-17.17993927 14.19896317 -1.94995606 0.000000
-27.22229767 22.49882317 -1.85085309 0.000000
-65.08829498 53.79450226 -1.47392631 0.000000
-12.56741524 10.31605911 -1.99637353 0.000000
-17.21661377 14.13238907 -1.94872963 0.000000
-27.29728699 22.40718460 -1.85083330 0.000000
-65.27351379 53.58026123 -1.47404432 0.000000
-12.60233879 10.27419567 -1.99643791 0.000000
-17.28097916 14.08850765 -1.95065737 0.000000
-27.35610962 22.30237007 -1.84974134 0.000000
-65.42366028 53.33736038 -1.47338820 0.000000
-12.64572620 10.23918056 -1.99786139 0.000000
-17.32396126 14.02712440 -1.95018959 0.000000
-27.43994331 22.21798325 -1.85036242 0.000000
-65.59906769 53.11523438 -1.47331965 0.000000
-12.66847134 10.18746567 -1.99604738 0.000000
-17.36455345 13.96386242 -1.94947779 0.000000
-27.51489449 22.12635040 -1.85040367 0.000000
-65.79267883 52.90777588 -1.47367573 0.000000
-12.71249580 10.15287113 -1.99760914 0.000000
-17.41938972 13.91204453 -1.95038640 0.000000
-27.58613014 22.03174210 -1.85021627 0.000000
-65.95887756 52.67824173 -1.47343385 0.000000
-6.06685591 4.81208515 -0.95078969 0.000000
-6.06364632 4.80953932 -0.67711538 0.000000
-6.08304310 4.82492447 -0.40690556 0.000000
-6.06255150 4.80867100 -0.13506845 0.000000
-6.06243801 4.80858088 0.13506593 0.000000
-6.05279160 4.80092955 0.40488201 0.000000
-6.07121515 4.81554270 0.67796052 0.000000
-6.04327965 4.79338503 0.94709480 0.000000
-6.05617380 4.80361223 1.22429991 0.000000
-6.04471397 4.79452229 1.49970210 0.000000
-6.04495764 4.79471588 1.78128886 0.000000
-6.05278111 4.80092144 2.07006693 0.000000
-6.07790852 4.78774118 -0.95000076 0.000000
-6.05893564 4.77279568 -0.67479855 0.000000
-6.06256390 4.77565384 -0.40446237 0.000000
-6.06531525 4.77782106 -0.13477238 0.000000
-6.06497335 4.77755165 0.13476478 0.000000
-6.06448841 4.77716970 0.40459076 0.000000
-6.04735327 4.76367188 0.67350858 0.000000
-6.07061100 4.78199291 0.94886011 0.000000
-6.04947519 4.76534319 1.21970904 0.000000
-6.05360842 4.76859951 1.49793375 0.000000
-6.04666710 4.76313114 1.77707660 0.000000
-6.04439688 4.76134300 2.06172824 0.000000
-6.06918859 4.74798298 -0.94614422 0.000000
-6.08432436 4.75982428 -0.67584497 0.000000
-6.06498384 4.74469423 -0.40356025 0.000000
-6.05503416 4.73691034 -0.13419028 0.000000
-6.06089163 4.74149227 0.13432008 0.000000
-6.06173658 4.74215317 0.40334415 0.000000
-6.06357288 4.74359035 0.67353994 0.000000
-6.04273701 4.72729015 0.94202065 0.000000
-6.04629898 4.73007631 1.21586418 0.000000
-6.05193901 4.73448896 1.49358439 0.000000
-6.04037333 4.72544050 1.77056062 0.000000
-6.05480623 4.73673153 2.05984998 0.000000
-6.07416058 4.71912909 -0.94444740 0.000000
-6.06630516 4.71302652 -0.67208439 0.000000
-6.07604170 4.72059059 -0.40324059 0.000000
-6.05819654 4.70672607 -0.13390987 0.000000
-6.07130766 4.71691275 0.13419966 0.000000
-6.05336237 4.70297050 0.40173545 0.000000
-6.06017256 4.70826149 0.67140490 0.000000
-6.06345797 4.71081400 0.94278330 0.000000
-6.05472660 4.70403051 1.21438050 0.000000
-6.05330515 4.70292616 1.49002171 0.000000
-6.05327940 4.70290613 1.76971185 0.000000
-6.05577183 4.70484257 2.05480051 0.000000
-6.07712603 4.68884373 -0.94245887 0.000000
-6.07768869 4.68927765 -0.67159986 0.000000
-6.06613922 4.68036699 -0.40153974 0.000000
-6.06316996 4.67807579 -0.13367234 0.000000
-6.06724930 4.68122339 0.13376229 0.000000
-6.06763697 4.68152237 0.40163887 0.000000
-6.07497549 4.68718433 0.67130005 0.000000
-6.06378174 4.67854786 0.94038934 0.000000
-6.04554319 4.66447544 1.20939505 0.000000
-6.04924679 4.66733313 1.48516238 0.000000
-6.05747509 4.67368221 1.76634729 0.000000
-6.04783773 4.66624594 2.04678822 0.000000
-6.07790327 4.65701818 -0.94015259 0.000000
-6.07201385 4.65250540 -0.66924530 0.000000
-6.05962610 4.64301348 -0.40007588 0.000000
-6.07343292 4.65359259 -0.13355388 0.000000
-6.07241154 4.65281010 0.13353142 0.000000
-6.06467724 4.64688396 0.40040937 0.000000
-6.06241703 4.64515209 0.66818756 0.000000
-6.06431198 4.64660406 0.93805021 0.000000
-6.06271791 4.64538240 1.20970833 0.000000
-6.06254482 4.64525032 1.48459506 0.000000
-6.05317974 4.63807392 1.76055026 0.000000
-6.05897713 4.64251614 2.04527879 0.000000
-6.08949184 4.63357639 -0.93953669 0.000000
-6.08239698 4.62817812 -0.66867560 0.000000
-6.08949947 4.63358259 -0.40102026 0.000000
-6.07927322 4.62580109 -0.13334051 0.000000
-6.07397652 4.62177086 0.13322434 0.000000
-6.07463932 4.62227535 0.40004167 0.000000
-6.06523514 4.61511946 0.66678894 0.000000
-6.06227160 4.61286449 0.93533701 0.000000
-6.05453539 4.60697794 1.20498681 0.000000
-6.06366205 4.61392260 1.48107207 0.000000
-6.05536127 4.60760641 1.75668180 0.000000
-6.04990482 4.60345411 2.03699470 0.000000
-6.07059050 4.58713770 -0.93424231 0.000000
-6.08644962 4.59912157 -0.66742218 0.000000
-6.07955980 4.59391546 -0.39934912 0.000000
-6.07568979 4.59099102 -0.13292354 0.000000
-6.06815624 4.58529854 0.13275872 0.000000
-6.06960487 4.58639336 0.39869520 0.000000
-6.06737280 4.58470631 0.66533029 0.000000
-6.07023811 4.58687162 0.93418807 0.000000
-6.06989193 4.58661032 1.20497572 0.000000
-6.07669353 4.59174967 1.48048639 0.000000
-6.06544161 4.58324718 1.75513828 0.000000
-6.06452131 4.58255196 2.03673148 0.000000
-6.09062386 4.57027626 -0.93496192 0.000000
-6.09084845 4.57044458 -0.66622043 0.000000
-6.07135868 4.55581999 -0.39780480 0.000000
-6.08088398 4.56296730 -0.13270172 0.000000
-6.07376432 4.55762529 0.13254635 0.000000
-6.09104919 4.57059526 0.39909494 0.000000
-6.07677221 4.55988216 0.66468078 0.000000
-6.07208204 4.55636263 0.93211561 0.000000
-6.07525253 4.55874205 1.20299888 0.000000
-6.06295872 4.54951668 1.47341549 0.000000
-6.05182457 4.54116201 1.74678230 0.000000
-6.05731344 4.54528093 2.02918124 0.000000
-6.08752823 4.53613043 -0.93214679 0.000000
-6.08640575 4.53529406 -0.66406751 0.000000
-6.08266258 4.53250456 -0.39754748 0.000000
-6.07850552 4.52940702 -0.13231766 0.000000
-6.07738972 4.52857542 0.13229337 0.000000
-6.06214476 4.51721621 0.39620653 0.000000
-6.07254076 4.52496243 0.66255474 0.000000
-6.06541777 4.51965475 0.92876107 0.000000
-6.06136513 4.51663494 1.19724357 0.000000
-6.07399035 4.52604246 1.47240031 0.000000
-6.05917788 4.51500511 1.74452555 0.000000
-6.05869675 4.51464653 2.02456260 0.000000
-6.08591127 4.50326967 -0.92958200 0.000000
-6.07367468 4.49421501 -0.66103071 0.000000
-6.08200693 4.50038052 -0.39651626 0.000000
-6.06751204 4.48965502 -0.13174994 0.000000
-6.07140589 4.49253654 0.13183449 0.000000
-6.07951307 4.49853516 0.39635366 0.000000
-6.06700706 4.48928118 0.66030502 0.000000
-6.06919479 4.49090052 0.92702866 0.000000
-6.07445955 4.49479580 1.19684649 0.000000
-6.07552242 4.49558258 1.46910965 0.000000
-6.06286573 4.48621702 1.74124694 0.000000
-6.05337286 4.47919273 2.01775384 0.000000
-6.08256626 4.46931267 -0.92677701 0.000000
-6.08428240 4.47057390 -0.66055018 0.000000
-6.08335257 4.46989059 -0.39562470 0.000000
-6.08147383 4.46851015 -0.13172705 0.000000
-6.07368040 4.46278381 0.13155824 0.000000
-6.07785463 4.46585083 0.39526716 0.000000
-6.07735968 4.46548700 0.65979856 0.000000
-6.06303358 4.45496035 0.92380089 0.000000
-6.06828976 4.45882273 1.19267869 0.000000
-6.07594919 4.46445084 1.46558511 0.000000
-6.05973673 4.45253801 1.73605096 0.000000
-6.06098843 4.45345783 2.01530385 0.000000
-6.08418369 4.43916559 -0.92475051 0.000000
-6.07937527 4.43565702 -0.65839905 0.000000
-6.07460642 4.43217802 -0.39408726 0.000000
-6.08560419 4.44020224 -0.13149332 0.000000
-6.07270288 4.43078899 0.13121454 0.000000
-6.08854294 4.44234610 0.39499137 0.000000
-6.08057880 4.43653584 0.65852946 0.000000
-6.07856464 4.43506575 0.92389643 0.000000
-6.07411861 4.43182182 1.19089711 0.000000
-6.07149887 4.42991018 1.46092069 0.000000
-6.07163429 4.43000937 1.73519444 0.000000
-6.07301903 4.43101931 2.01435280 0.000000
-6.09229088 4.41385698 -0.92372817 0.000000
-6.09909821 4.41878843 -0.65892684 0.000000
-6.08754683 4.41041994 -0.39396521 0.000000
-6.08650637 4.40966606 -0.13119261 0.000000
-6.08751726 4.41039848 0.13121440 0.000000
-6.07148790 4.39878511 0.39292595 0.000000
-6.08267927 4.40689325 0.65715301 0.000000
-6.08064413 4.40541887 0.92196226 0.000000
-6.08035469 4.40520906 1.18921733 0.000000
-6.06869411 4.39676094 1.45669055 0.000000
-6.08358479 4.40754938 1.73437679 0.000000
-6.06462574 4.39381361 2.00667143 0.000000
-6.09096909 4.38183308 -0.92129499 0.000000
-6.08605289 4.37829638 -0.65592784 0.000000
-6.08813190 4.37979221 -0.39305052 0.000000
-6.08847427 4.38003826 -0.13091774 0.000000
-6.07010794 4.36682558 0.13052282 0.000000
-6.07795048 4.37246752 0.39239320 0.000000
-6.07039928 4.36703539 0.65424079 0.000000
-6.08273649 4.37591076 0.92004979 0.000000
-6.06954098 4.36641788 1.18423235 0.000000
-6.06806469 4.36535549 1.45301807 0.000000
-6.07783222 4.37238264 1.72854769 0.000000
-6.08076954 4.37449551 2.00714850 0.000000
-6.09390497 4.35301399 -0.91952634 0.000000
-6.09707165 4.35527563 -0.65553790 0.000000
-6.07708263 4.34099722 -0.39139533 0.000000
-6.08594942 4.34733105 -0.13054930 0.000000
-6.09213591 4.35175037 0.13068201 0.000000
-6.09763050 4.35567474 0.39271870 0.000000
-6.07127714 4.33685017 0.65276456 0.000000
-6.07718897 4.34107304 0.91700399 0.000000
-6.07494783 4.33947229 1.18244195 0.000000
-6.07289886 4.33800840 1.45068467 0.000000
-6.08086777 4.34370089 1.72525930 0.000000
-6.08037996 4.34335279 2.00220203 0.000000
-6.08962202 4.31919241 -0.91668975 0.000000
-6.09057570 4.31986904 -0.65327859 0.000000
-6.08397341 4.31518602 -0.39090511 0.000000
-6.08157396 4.31348419 -0.13014449 0.000000
-6.09030294 4.31967545 0.13033128 0.000000
-6.07967758 4.31213951 0.39062911 0.000000
-6.08028316 4.31256866 0.65217459 0.000000
-6.07737589 4.31050682 0.91484630 0.000000
-6.07229280 4.30690145 1.17910779 0.000000
-6.07464695 4.30857134 1.44764340 0.000000
-6.07541132 4.30911303 1.71960247 0.000000
-6.08110142 4.31314898 1.99766636 0.000000
-6.09642887 4.29337025 -0.91554236 0.000000
-6.09517479 4.29248714 -0.65222454 0.000000
-6.07845831 4.28071451 -0.38962641 0.000000
-6.08565140 4.28577995 -0.12992351 0.000000
-6.07499981 4.27827883 0.12969610 0.000000
-6.08568287 4.28580236 0.39008948 0.000000
-6.08423901 4.28478575 0.65105432 0.000000
-6.07391453 4.27751446 0.91216123 0.000000
-6.09343147 4.29125929 1.18041193 0.000000
-6.07238817 4.27643967 1.44368005 0.000000
-6.07015371 4.27486610 1.71404791 0.000000
-6.07552242 4.27864695 1.99110997 0.000000
-6.10149479 4.26640654 -0.91414982 0.000000
-6.08849812 4.25731897 -0.64997900 0.000000
-6.08206606 4.25282145 -0.38894147 0.000000
-6.09329891 4.26067591 -0.12978107 0.000000
-6.08408642 4.25423431 0.12958485 0.000000
-6.07907104 4.25072718 0.38874996 0.000000
-6.06886911 4.24359369 0.64788353 0.000000
-6.09527588 4.26205826 0.91321802 0.000000
-6.08284426 4.25336552 1.17559183 0.000000
-6.08082342 4.25195217 1.44228804 0.000000
-6.08448410 4.25451231 1.71405685 0.000000
-6.06605673 4.24162674 1.98333573 0.000000
-6.09762573 4.23333216 -0.91143847 0.000000
-6.09297752 4.23010540 -0.64893949 0.000000
-6.08781433 4.22652054 -0.38840067 0.000000
-6.08394337 4.22383308 -0.12927945 0.000000
-6.08895731 4.22731400 0.12938598 0.000000
-6.08880377 4.22720766 0.38846380 0.000000
-6.07790518 4.21964073 0.64733416 0.000000
-6.08549261 4.22490883 0.90962487 0.000000
-6.07524109 4.21779156 1.17138290 0.000000
-6.09060049 4.22845507 1.44123638 0.000000
-6.07675791 4.21884441 1.70788586 0.000000
-6.08113956 4.22188663 1.98362792 0.000000
-6.10448456 4.20783234 -0.91034979 0.000000
-6.10413456 4.20759106 -0.64862162 0.000000
-6.10062551 4.20517206 -0.38831633 0.000000
-6.09752703 4.20303631 -0.12926792 0.000000
-6.07578659 4.18805027 0.12880701 0.000000
-6.08760452 4.19619656 0.38748750 0.000000
-6.08990526 4.19778252 0.64710963 0.000000
-6.07243490 4.18574047 0.90557027 0.000000
-6.09132051 4.19875813 1.17176223 0.000000
-6.09057474 4.19824409 1.43789136 0.000000
-6.08855724 4.19685316 1.70723772 0.000000
-6.07329369 4.18633223 1.97647917 0.000000
-6.10545826 4.17837620 -0.90840071 0.000000
-6.09811020 4.17334700 -0.64649093 0.000000
-6.09865093 4.17371702 -0.38729772 0.000000
-6.10870647 4.18059921 -0.12920703 0.000000
-6.09002209 4.16781187 0.12881184 0.000000
-6.08112001 4.16171932 0.38618442 0.000000
-6.08486891 4.16428518 0.64508718 0.000000
-6.08474922 4.16420317 0.90531945 0.000000
-6.07386065 4.15675163 1.16571605 0.000000
-6.09469700 4.17101145 1.43555486 0.000000
-6.08596134 4.16503286 1.70258451 0.000000
-6.08671570 4.16554928 1.97629094 0.000000
-6.10042000 4.14496374 -0.90557826 0.000000
-6.10011864 4.14475870 -0.64522702 0.000000
-6.09615850 4.14206791 -0.38625535 0.000000
-6.10106564 4.14540195 -0.12875071 0.000000
-6.10532713 4.14829779 0.12884064 0.000000
-6.08596420 4.13514137 0.38560942 0.000000
-6.08641624 4.13544846 0.64377767 0.000000
-6.08566904 4.13494062 0.90338856 0.000000
-6.07931423 4.13062286 1.16409814 0.000000
-6.06585884 4.12148046 1.42549932 0.000000
-6.09242249 4.13952971 1.70049977 0.000000
-6.09132338 4.13878250 1.97327018 0.000000
-6.10739374 4.11983919 -1.16682339 0.000000
-6.09490347 4.11141348 -0.90270793 0.000000
-6.10580397 4.11876678 -0.64436406 0.000000
-6.09647131 4.11247158 -0.38539937 0.000000
-6.09900856 4.11418295 -0.12841548 0.000000
-6.09347630 4.11045122 0.12829901 0.000000
-6.09129906 4.10898256 0.38507238 0.000000
-6.09351349 4.11047649 0.64306706 0.000000
-6.09890127 4.11411047 0.90330005 0.000000
-6.09123278 4.10893774 1.16373575 0.000000
-6.08117104 4.10215044 1.42585766 0.000000
-6.08457756 4.10444832 1.69445956 0.000000
-6.08242226 4.10299444 1.96591926 0.000000
-6.11693907 4.09650421 -1.16601634 0.000000
-6.09756517 4.08352947 -0.90106928 0.000000
-6.09591961 4.08242750 -0.64187282 0.000000
-6.09749126 4.08347988 -0.38459614 0.000000
-6.10990858 4.09179592 -0.12835541 0.000000
-6.09630442 4.08268499 0.12806962 0.000000
-6.09537411 4.08206177 0.38446259 0.000000
-6.09612989 4.08256817 0.64189500 0.000000
-6.07536125 4.06865931 0.89778811 0.000000
-6.08657932 4.07617235 1.16022921 0.000000
-6.08295822 4.07374716 1.42306614 0.000000
-6.07978487 4.07162189 1.68931365 0.000000
-6.09240150 4.08007145 1.96471214 0.000000
-6.11854887 4.06793356 -1.16371679 0.000000
-6.11230516 4.06378269 -0.90122902 0.000000
-6.11058044 4.06263590 -0.64197874 0.000000
-6.10348082 4.05791569 -0.38411361 0.000000
-6.10742617 4.06053877 -0.12801653 0.000000
-6.10301304 4.05760479 0.12792403 0.000000
-6.10601282 4.05959892 0.38427296 0.000000
-6.09055662 4.04932261 0.63987499 0.000000
-6.10051250 4.05594206 0.89949024 0.000000
-6.08704233 4.04698658 1.15772438 0.000000
-6.08049393 4.04263258 1.41931069 0.000000
-6.09951878 4.05528164 1.69100940 0.000000
-6.08441973 4.04524279 1.95775330 0.000000
-6.10191011 4.02743483 -1.15797734 0.000000
-6.10951185 4.03245211 -0.89881855 0.000000
-6.11533022 4.03629255 -0.64105237 0.000000
-6.12034035 4.03959942 -0.38432011 0.000000
-6.09827566 4.02503586 -0.12754114 0.000000
-6.11149025 4.03375816 0.12781751 0.000000
-6.09877014 4.02536249 0.38296562 0.000000
-6.08595562 4.01690435 0.63797307 0.000000
-6.09475040 4.02270937 0.89664692 0.000000
-6.10065365 4.02660561 1.15773892 0.000000
-6.09739447 4.02445412 1.42009795 0.000000
-6.08671904 4.01740837 1.68371701 0.000000
-6.09010935 4.01964617 1.95523643 0.000000
-6.12606382 4.01395464 -1.16000056 0.000000
-6.12372160 4.01242018 -0.89892489 0.000000
-6.10192204 3.99813628 -0.63823795 0.000000
-6.09723759 3.99506688 -0.38202614 0.000000
-6.10909462 4.00283623 -0.12748601 0.000000
-6.10206747 3.99823141 0.12733936 0.000000
-6.09989738 3.99680972 0.38219279 0.000000
-6.10009670 3.99694037 0.63804704 0.000000
-6.09758472 3.99529457 0.89508814 0.000000
-6.09741020 3.99518013 1.15457499 0.000000
-6.09594822 3.99422216 1.41663420 0.000000
-6.09073925 3.99080920 1.68111837 0.000000
-6.09283209 3.99218059 1.95180249 0.000000
-6.11645317 3.97841024 -1.15564859 0.000000
-6.10925293 3.97372675 -0.89484018 0.000000
-6.10571098 3.97142291 -0.63723797 0.000000
-6.10683632 3.97215486 -0.38179097 0.000000
-6.10803127 3.97293234 -0.12718514 0.000000
-6.10895252 3.97353148 0.12720431 0.000000
-6.10830450 3.97310972 0.38188276 0.000000
-6.10201406 3.96901822 0.63685215 0.000000
-6.10881996 3.97344494 0.89477676 0.000000
-6.09909201 3.96711779 1.15236831 0.000000
-6.08109331 3.95541048 1.41009223 0.000000
-6.09628344 3.96529078 1.67896962 0.000000
-6.09663391 3.96551871 1.94875002 0.000000
-6.11846924 3.95059156 -1.15352023 0.000000
-6.11144924 3.94605899 -0.89321893 0.000000
-6.11186981 3.94633079 -0.63649625 0.000000
-6.10389280 3.94117999 -0.38077867 0.000000
-6.10814333 3.94392419 -0.12691140 0.000000
-6.11389303 3.94763684 0.12703086 0.000000
-6.10867643 3.94426870 0.38107711 0.000000
-6.10003233 3.93868709 0.63526344 0.000000
-6.10388994 3.94117785 0.89211410 0.000000
-6.10117340 3.93942404 1.15025949 0.000000
-6.10409832 3.94131279 1.41235459 0.000000
-6.10024452 3.93882442 1.67641401 0.000000
-6.10037327 3.93890762 1.94571316 0.000000
-6.12393475 3.92509079 -1.15206313 0.000000
-6.11600780 3.92001033 -0.89195931 0.000000
-6.10230589 3.91122794 -0.63413095 0.000000
-6.11603308 3.92002654 -0.38071397 0.000000
-6.09820318 3.90859842 -0.12643188 0.000000
-6.11137962 3.91704369 0.12670507 0.000000
-6.10631847 3.91379976 0.38010925 0.000000
-6.10994244 3.91612267 0.63492453 0.000000
-6.09950066 3.90942979 0.88955182 0.000000
-6.09884501 3.90900970 1.14734316 0.000000
-6.09430218 3.90609813 1.40704978 0.000000
-6.10137320 3.91063023 1.67311156 0.000000
-6.10129690 3.91058135 1.94181478 0.000000
-6.11809492 3.89247012 -1.14850283 0.000000
-6.11891508 3.89299202 -0.89047468 0.000000
-6.10394526 3.88346767 -0.63294470 0.000000
-6.11418915 3.88998532 -0.37978518 0.000000
-6.12313271 3.89567518 -0.12667722 0.000000
-6.11437225 3.89010167 0.12649599 0.000000
-6.10723829 3.88556290 0.37935340 0.000000
-6.10406971 3.88354707 0.63295764 0.000000
-6.10283232 3.88275957 0.88813412 0.000000
-6.10006380 3.88099837 1.14511812 0.000000
-6.09576178 3.87826109 1.40437675 0.000000
-6.11387968 3.88978839 1.67295539 0.000000
-6.07901669 3.86760759 1.93058598 0.000000
-6.11892271 3.86423802 -1.14621973 0.000000
-6.11891747 3.86423492 -0.88858455 0.000000
-6.11008692 3.85865784 -0.63223648 0.000000
-6.10531425 3.85564399 -0.37842882 0.000000
-6.10243130 3.85382342 -0.12598093 0.000000
-6.10982895 3.85849524 0.12613364 0.000000
-6.11725616 3.86318564 0.37916902 0.000000
-6.11255932 3.86021924 0.63249230 0.000000
-6.10551643 3.85577178 0.88663846 0.000000
-6.09977913 3.85214829 1.14263368 0.000000
-6.10075426 3.85276437 1.40254295 0.000000
-6.10468626 3.85524726 1.66689336 0.000000
-6.10177422 3.85340834 1.93369937 0.000000
-6.11445761 3.83280206 -1.14296961 0.000000
-6.11931610 3.83584738 -0.88676977 0.000000
-6.10697317 3.82811046 -0.63058263 0.000000
-6.11381149 3.83239698 -0.37815693 0.000000
-6.11045122 3.83029079 -0.12588066 0.000000
-6.10873699 3.82921600 0.12584534 0.000000
-6.09793615 3.82244563 0.37717497 0.000000
-6.11236811 3.83149242 0.63113976 0.000000
-6.11071348 3.83045506 0.88552314 0.000000
-6.11675787 3.83424401 1.14339960 0.000000
-6.10416985 3.82635307 1.40037096 0.000000
-6.08989334 3.81740403 1.65935004 0.000000
-6.10349703 3.82593155 1.93016934 0.000000
-6.13704205 3.81835723 -1.14479172 0.000000
-6.11592150 3.80521655 -0.88442403 0.000000
-6.12948799 3.81365728 -0.63158363 0.000000
-6.13207436 3.81526661 -0.37849319 0.000000
-6.12614250 3.81157589 -0.12593994 0.000000
-6.11546326 3.80493164 0.12572040 0.000000
-6.12224150 3.80914879 0.37788627 0.000000
-6.13512945 3.81716752 0.63216496 0.000000
-6.11772060 3.80633593 0.88468421 0.000000
-6.11397123 3.80400300 1.14048815 0.000000
-6.12052870 3.80808330 1.40118694 0.000000
-6.10477495 3.79828143 1.65992558 0.000000
-6.10262489 3.79694343 1.92585671 0.000000
-6.18038940 3.81664371 -1.15048420 0.000000
-6.18397141 3.81885600 -0.89240819 0.000000
-6.18035221 3.81662083 -0.63550258 0.000000
-6.16543007 3.80740595 -0.37976193 0.000000
-6.18750048 3.82103539 -0.12693724 0.000000
-6.17220974 3.81159234 0.12662354 0.000000
-6.17131281 3.81103849 0.38012427 0.000000
-6.16984892 3.81013465 0.63442254 0.000000
-6.16438007 3.80675745 0.88958097 0.000000
-6.17157364 3.81119967 1.14884305 0.000000
-6.17308044 3.81213021 1.41028380 0.000000
-6.17092514 3.81079912 1.67442870 0.000000
-6.15222645 3.79925203 1.93747914 0.000000
-6.23473406 3.82138777 -1.15820897 0.000000
-6.24451208 3.82738090 -0.89928788 0.000000
-6.22806501 3.81730008 -0.63908905 0.000000
-6.23645306 3.82244110 -0.38334507 0.000000
-6.23121881 3.81923294 -0.12757070 0.000000
-6.22940826 3.81812334 0.12753363 0.000000
-6.23108435 3.81915069 0.38301507 0.000000
-6.21140146 3.80708671 0.63737917 0.000000
-6.22651815 3.81635213 0.89669651 0.000000
-6.22370291 3.81462622 1.15615964 0.000000
-6.20465851 3.80295372 1.41457701 0.000000
-6.21010399 3.80629134 1.68158734 0.000000
-6.21777868 3.81099534 1.95408809 0.000000
-6.28204918 3.82147217 -1.16461182 0.000000
-6.28889894 3.82563901 -0.90382785 0.000000
-6.28134918 3.82104611 -0.64323854 0.000000
-6.28341627 3.82230377 -0.38544190 0.000000
-6.28290272 3.82199121 -0.12836574 0.000000
-6.27623367 3.81793451 0.12822950 0.000000
-6.26096678 3.80864739 0.38406479 0.000000
-6.28427410 3.82282543 0.64353806 0.000000
-6.27132511 3.81494856 0.90130216 0.000000
-6.26791763 3.81287575 1.16199195 0.000000
-6.25809669 3.80690145 1.42384219 0.000000
-6.26447868 3.81078386 1.69284177 0.000000
-6.25343704 3.80406690 1.96127522 0.000000
-6.33615541 3.82533979 -1.17225814 0.000000
-6.32563066 3.81898546 -0.90726149 0.000000
-6.34115362 3.82835722 -0.64804465 0.000000
-6.33282900 3.82333159 -0.38768449 0.000000
-6.32767725 3.82022119 -0.12901811 0.000000
-6.33146381 3.82250714 0.12909532 0.000000
-6.32621861 3.81934071 0.38727981 0.000000
-6.32440662 3.81824636 0.64633316 0.000000
-6.32437658 3.81822824 0.90708160 0.000000
-6.32201290 3.81680131 1.16964149 0.000000
-6.31358624 3.81171393 1.43355143 0.000000
-6.31923676 3.81512523 1.70417273 0.000000
-6.31995964 3.81556153 1.97811532 0.000000
-6.39818859 3.83357906 -1.18135023 0.000000
-6.38780022 3.82735467 -0.91433257 0.000000
